NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	GJD2	gap junction protein delta 2 [Source:HGNC Symbol;Acc:HGNC:19154]	47	0.2714235186576843	-0.010976042	No	
row_1	TMC1	transmembrane channel like 1 [Source:HGNC Symbol;Acc:HGNC:16513]	60	0.24324220418930054	0.035698026	No	
row_2	PLCB2	phospholipase C beta 2 [Source:HGNC Symbol;Acc:HGNC:9055]	74	0.2265198528766632	0.0757394	No	
row_3	GABRB2	gamma-aminobutyric acid type A receptor subunit beta2 [Source:HGNC Symbol;Acc:HGNC:4082]	130	0.16311872005462646	0.018947616	No	
row_4	GRIK2	glutamate ionotropic receptor kainate type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4580]	146	0.14783547818660736	0.032855555	No	
row_5	RGS9BP	regulator of G protein signaling 9 binding protein [Source:HGNC Symbol;Acc:HGNC:30304]	235	0.04223879426717758	-0.12023318	No	
row_6	CABP4	calcium binding protein 4 [Source:HGNC Symbol;Acc:HGNC:1386]	289	0.0	-0.21967033	No	
row_7	GRM7	glutamate metabotropic receptor 7 [Source:HGNC Symbol;Acc:HGNC:4599]	372	-0.07614962011575699	-0.35185638	No	
row_8	TULP1	TUB like protein 1 [Source:HGNC Symbol;Acc:HGNC:12423]	432	-0.16323715448379517	-0.41611916	Yes	
row_9	EFEMP1	EGF containing fibulin extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]	433	-0.16366136074066162	-0.3695671	Yes	
row_10	USP53	ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]	507	-0.3406699299812317	-0.40962708	Yes	
row_11	PKHD1L1	PKHD1 like 1 [Source:HGNC Symbol;Acc:HGNC:20313]	508	-0.3423127830028534	-0.31225917	Yes	
row_12	CALHM1	calcium homeostasis modulator 1 [Source:HGNC Symbol;Acc:HGNC:23494]	520	-0.41604679822921753	-0.21455616	Yes	
row_13	F2R	coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537]	521	-0.41847264766693115	-0.09552523	Yes	
row_14	WDR1	WD repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12754]	531	-0.5007343888282776	0.030018795	Yes	
